sale_id,employee_id,product,category,amount,quantity,sale_date,region
508,50,Printer,Electronics,70570,4,2024-06-29,East
509,50,Phone,Electronics,26299,1,2024-12-16,East
510,50,Printer,Electronics,25425,2,2024-11-10,South
511,50,Table,Furniture,15711,1,2024-07-06,North
512,50,Chair,Furniture,21100,5,2024-11-20,North
513,50,Sofa,Furniture,106085,4,2024-04-16,East
514,50,Phone,Electronics,120440,5,2024-07-08,West
515,51,Printer,Electronics,47191,3,2026-02-25,South
516,51,Desk,Furniture,48794,5,2026-02-25,East
517,51,Headphones,Accessories,9388,3,2026-02-25,South
518,51,Laptop,Electronics,65745,1,2026-02-25,North
519,51,Keyboard,Accessories,8014,4,2026-02-25,South
520,51,Sofa,Furniture,115291,4,2026-02-25,South
521,51,Monitor,Electronics,36168,3,2026-02-25,East
522,51,Desk,Furniture,17969,2,2026-02-25,East
523,51,Tablet,Electronics,110908,5,2026-02-25,North
524,51,Mouse,Accessories,1475,1,2026-02-25,North
525,51,Laptop,Electronics,64345,1,2026-02-25,North
526,51,Printer,Electronics,79224,5,2026-02-25,West
527,52,Tablet,Electronics,87725,5,2023-11-17,South
528,52,Printer,Electronics,61733,4,2022-06-19,North
529,52,Tablet,Electronics,45643,2,2024-04-30,South
530,52,Tablet,Electronics,71826,4,2021-11-08,North
531,52,Mouse,Accessories,3847,3,2022-05-03,North
532,52,Monitor,Electronics,30059,3,2024-06-18,North
533,52,Phone,Electronics,62479,2,2023-07-06,East
534,52,Monitor,Electronics,71537,5,2023-07-28,North
535,52,Desk,Furniture,43331,5,2024-04-05,East
536,52,Printer,Electronics,30725,2,2024-10-31,North
537,53,Monitor,Electronics,51731,4,2024-07-23,West
538,53,Chair,Furniture,4433,1,2023-12-31,West
539,53,Printer,Electronics,26014,2,2023-10-07,West
540,53,Desk,Furniture,47121,4,2024-03-22,South
541,53,Table,Furniture,31120,2,2023-09-26,West
542,53,Table,Furniture,27113,2,2024-01-30,North
543,53,Laptop,Electronics,66814,1,2024-08-10,East
544,53,Printer,Electronics,61096,4,2024-09-15,North
545,53,Mouse,Accessories,4838,3,2024-11-02,North
546,53,Mouse,Accessories,1780,1,2023-10-02,West
547,53,Tablet,Electronics,68387,3,2024-01-24,North
548,53,Tablet,Electronics,118411,5,2024-01-08,South
549,53,Table,Furniture,35997,2,2024-07-03,South
550,54,Phone,Electronics,61676,2,2024-08-22,East
551,54,Mouse,Accessories,6127,4,2024-08-27,West
552,54,Sofa,Furniture,28383,1,2024-08-13,East
553,54,Sofa,Furniture,47159,2,2024-11-16,North
554,54,Keyboard,Accessories,1838,1,2024-07-26,East
555,54,Mouse,Accessories,2754,2,2024-05-25,West
556,54,Phone,Electronics,154479,5,2024-11-03,East
557,54,Keyboard,Accessories,1794,1,2024-10-09,West
558,55,Headphones,Accessories,13364,5,2024-12-30,West
559,55,Laptop,Electronics,116170,2,2024-12-25,West
560,55,Table,Furniture,51011,4,2024-12-25,West
561,55,Printer,Electronics,29166,2,2024-12-28,North
562,55,Headphones,Accessories,3031,1,2024-12-25,West
563,55,Tablet,Electronics,74061,4,2024-12-26,West
564,55,Sofa,Furniture,55636,2,2024-12-24,South
565,55,Chair,Furniture,23326,5,2024-12-23,West
566,55,Phone,Electronics,26952,1,2024-12-29,South
567,55,Monitor,Electronics,64048,5,2024-12-31,East
568,55,Keyboard,Accessories,2232,1,2024-12-30,South
569,55,Table,Furniture,44479,3,2024-12-31,South
570,55,Monitor,Electronics,11330,1,2024-12-31,East
571,55,Keyboard,Accessories,7558,4,2024-12-28,North
572,55,Keyboard,Accessories,9438,5,2024-12-25,West
573,56,Mouse,Accessories,3166,2,2022-10-14,North
574,56,Chair,Furniture,9848,2,2022-02-09,North
575,56,Keyboard,Accessories,5555,3,2021-02-20,North
576,56,Monitor,Electronics,13775,1,2023-09-15,South
577,56,Chair,Furniture,16757,4,2022-05-19,North
578,56,Monitor,Electronics,45660,4,2023-12-30,South
579,56,Tablet,Electronics,108509,5,2024-08-15,South
580,56,Tablet,Electronics,19052,1,2023-03-16,West
581,56,Headphones,Accessories,4963,2,2022-05-05,South
582,56,Laptop,Electronics,74223,1,2024-01-13,East
583,56,Phone,Electronics,27219,1,2024-04-27,West
584,56,Mouse,Accessories,6021,5,2021-10-31,West
585,56,Tablet,Electronics,23203,1,2021-05-02,South
586,57,Mouse,Accessories,6212,4,2021-12-24,South
587,57,Chair,Furniture,26979,5,2022-11-05,East
588,57,Printer,Electronics,15926,1,2019-01-20,West
589,57,Laptop,Electronics,148191,2,2023-02-26,East
590,57,Phone,Electronics,149204,5,2021-11-01,West
591,57,Monitor,Electronics,50824,5,2023-12-16,West
592,58,Headphones,Accessories,9746,3,2024-11-08,West
593,58,Headphones,Accessories,8972,3,2024-11-11,East
594,58,Tablet,Electronics,78712,4,2024-10-17,North
595,58,Mouse,Accessories,4266,3,2024-10-06,North
596,58,Monitor,Electronics,38928,3,2024-10-24,West
597,58,Mouse,Accessories,6871,4,2024-12-01,North
598,59,Laptop,Electronics,60488,1,2024-09-24,South
599,59,Tablet,Electronics,69233,4,2023-05-08,West
600,59,Desk,Furniture,55864,5,2024-11-29,North
601,59,Keyboard,Accessories,4724,2,2024-02-17,West
602,59,Printer,Electronics,38960,3,2023-03-17,West
603,59,Headphones,Accessories,3439,1,2024-07-02,North
604,60,Phone,Electronics,116134,4,2023-08-19,North
605,60,Keyboard,Accessories,2380,1,2022-03-17,North
606,60,Desk,Furniture,21881,2,2024-12-20,West
607,60,Desk,Furniture,10371,1,2020-01-04,South
608,60,Keyboard,Accessories,7416,4,2023-10-17,West
609,60,Chair,Furniture,22639,5,2019-12-28,West
610,61,Printer,Electronics,37675,3,2025-09-20,North
611,61,Phone,Electronics,33328,1,2025-09-20,North
612,61,Desk,Furniture,35058,4,2025-09-20,South
613,61,Printer,Electronics,62676,4,2025-09-20,South
614,61,Desk,Furniture,35531,3,2025-09-20,South
615,61,Phone,Electronics,97146,3,2025-09-20,East
616,61,Keyboard,Accessories,5316,3,2025-09-20,West
617,61,Sofa,Furniture,50618,2,2025-09-20,North
618,62,Sofa,Furniture,103567,4,2024-09-07,South
619,62,Table,Furniture,50567,4,2024-05-24,South
620,62,Phone,Electronics,142083,5,2023-11-05,West
621,62,Headphones,Accessories,9888,4,2024-09-15,South
622,62,Sofa,Furniture,146465,5,2024-02-20,South
623,62,Sofa,Furniture,72760,3,2023-11-15,East
624,62,Tablet,Electronics,92596,4,2024-01-10,West
625,63,Printer,Electronics,42725,3,2025-11-16,North
626,63,Laptop,Electronics,286924,4,2025-11-16,North
627,63,Monitor,Electronics,11711,1,2025-11-16,East
628,63,Keyboard,Accessories,3594,2,2025-11-16,West
629,63,Phone,Electronics,95808,3,2025-11-16,North
630,63,Keyboard,Accessories,9596,4,2025-11-16,East
631,63,Headphones,Accessories,6479,2,2025-11-16,East
632,63,Monitor,Electronics,33301,3,2025-11-16,East
633,63,Laptop,Electronics,139178,2,2025-11-16,East
634,64,Desk,Furniture,40734,4,2025-08-23,North
635,64,Mouse,Accessories,6139,5,2025-08-23,West
636,64,Tablet,Electronics,22938,1,2025-08-23,North
637,64,Chair,Furniture,5924,1,2025-08-23,East
638,64,Sofa,Furniture,21440,1,2025-08-23,South
639,64,Monitor,Electronics,25558,2,2025-08-23,North
640,64,Monitor,Electronics,52506,5,2025-08-23,East
641,64,Phone,Electronics,31644,1,2025-08-23,West
642,64,Laptop,Electronics,136985,2,2025-08-23,West
643,64,Table,Furniture,31083,2,2025-08-23,South
644,64,Table,Furniture,26409,2,2025-08-23,East
645,64,Keyboard,Accessories,8876,4,2025-08-23,West
646,65,Printer,Electronics,15435,1,2023-03-01,North
647,65,Keyboard,Accessories,1811,1,2024-02-26,North
648,65,Keyboard,Accessories,9178,5,2024-10-17,West
649,65,Laptop,Electronics,171217,3,2024-01-01,West
650,65,Desk,Furniture,41215,5,2024-07-10,East
651,65,Monitor,Electronics,39467,4,2024-09-23,West
652,65,Keyboard,Accessories,5353,3,2022-12-07,North
653,65,Phone,Electronics,98485,4,2023-11-16,South
654,65,Keyboard,Accessories,5623,3,2023-06-22,East
655,65,Table,Furniture,13038,1,2024-09-05,East
656,65,Headphones,Accessories,3409,1,2024-02-03,West
657,65,Keyboard,Accessories,5455,3,2023-03-13,North
658,65,Mouse,Accessories,1221,1,2024-05-21,West
659,65,Laptop,Electronics,347261,5,2022-12-22,North
660,65,Keyboard,Accessories,3694,2,2023-05-28,East
661,66,Chair,Furniture,23205,5,2024-07-22,East
662,66,Phone,Electronics,92192,3,2023-01-11,North
663,66,Printer,Electronics,89517,5,2020-08-15,South
664,66,Headphones,Accessories,3288,1,2024-01-25,East
665,66,Mouse,Accessories,2936,2,2019-09-20,East
666,66,Printer,Electronics,73904,5,2021-12-18,South
667,67,Mouse,Accessories,3374,2,2025-12-12,East
668,67,Table,Furniture,71736,4,2025-12-12,West
669,67,Phone,Electronics,87879,3,2025-12-12,West
670,67,Monitor,Electronics,54241,5,2025-12-12,North
671,67,Laptop,Electronics,80442,1,2025-12-12,North
672,67,Phone,Electronics,120443,5,2025-12-12,South
673,68,Sofa,Furniture,45132,2,2024-09-24,North
674,68,Mouse,Accessories,7227,5,2024-08-23,North
675,68,Monitor,Electronics,27284,2,2024-12-22,South
676,68,Laptop,Electronics,304811,4,2024-08-17,West
677,68,Sofa,Furniture,56594,2,2024-03-21,West
678,68,Desk,Furniture,40450,4,2024-10-26,East
679,68,Tablet,Electronics,20822,1,2024-04-12,East
680,68,Sofa,Furniture,98499,4,2024-04-19,North
681,68,Chair,Furniture,23195,5,2024-09-06,North
682,69,Sofa,Furniture,144305,5,2021-08-16,South
683,69,Tablet,Electronics,44169,2,2022-05-30,South
684,69,Headphones,Accessories,13662,4,2024-07-10,North
685,69,Desk,Furniture,28474,3,2023-01-22,South
686,69,Chair,Furniture,26286,5,2023-11-15,North
687,69,Chair,Furniture,19134,4,2022-10-29,East
688,70,Printer,Electronics,16187,1,2024-11-09,North
689,70,Sofa,Furniture,22148,1,2024-08-16,East
690,70,Desk,Furniture,32346,3,2023-10-05,East
691,70,Chair,Furniture,16249,3,2024-05-14,South
692,70,Headphones,Accessories,8070,3,2024-02-27,South
693,70,Table,Furniture,50441,4,2024-03-03,South
694,71,Keyboard,Accessories,6291,3,2024-09-12,South
695,71,Headphones,Accessories,13420,5,2023-11-06,South
696,71,Chair,Furniture,14383,3,2022-09-08,South
697,71,Sofa,Furniture,60350,3,2024-08-09,East
698,71,Printer,Electronics,24258,2,2022-11-01,North
699,71,Desk,Furniture,45671,4,2024-07-03,West
700,71,Phone,Electronics,69959,2,2024-02-14,West
701,71,Printer,Electronics,52241,4,2024-04-09,South
702,71,Monitor,Electronics,49047,5,2024-04-01,West
703,71,Keyboard,Accessories,5943,3,2022-02-01,North
704,71,Monitor,Electronics,12874,1,2023-07-13,East
705,72,Printer,Electronics,50843,4,2020-01-20,North
706,72,Sofa,Furniture,135627,5,2023-08-31,South
707,72,Sofa,Furniture,78752,3,2021-05-05,East
708,72,Phone,Electronics,140926,5,2019-06-22,East
709,72,Chair,Furniture,26156,5,2020-07-07,East
710,73,Tablet,Electronics,67700,3,2025-07-18,West
711,73,Keyboard,Accessories,7865,4,2025-07-18,South
712,73,Mouse,Accessories,5155,4,2025-07-18,West
713,73,Monitor,Electronics,57422,4,2025-07-18,West
714,73,Chair,Furniture,28969,5,2025-07-18,East
715,73,Laptop,Electronics,334898,4,2025-07-18,East
716,73,Table,Furniture,32499,2,2025-07-18,West
717,73,Table,Furniture,51079,4,2025-07-18,South
718,74,Monitor,Electronics,42773,3,2020-03-08,West
719,74,Mouse,Accessories,6050,4,2023-06-21,North
720,74,Keyboard,Accessories,10372,5,2024-05-05,West
721,74,Desk,Furniture,39152,4,2022-10-11,West
722,74,Desk,Furniture,36864,4,2020-10-13,East
723,74,Keyboard,Accessories,1929,1,2024-08-05,North
724,74,Desk,Furniture,41809,5,2022-11-29,South
725,74,Keyboard,Accessories,2212,1,2022-07-20,South
726,74,Sofa,Furniture,82444,4,2021-06-10,North
727,74,Sofa,Furniture,115778,4,2024-09-13,East
728,74,Sofa,Furniture,21250,1,2021-05-18,East
729,74,Mouse,Accessories,5129,4,2021-09-02,East
730,74,Sofa,Furniture,65624,3,2021-04-04,West
731,75,Printer,Electronics,16510,1,2023-11-19,North
732,75,Mouse,Accessories,5008,4,2024-05-12,West
733,75,Desk,Furniture,43206,5,2024-07-27,West
734,75,Keyboard,Accessories,6548,3,2023-11-30,East
735,75,Desk,Furniture,22906,2,2024-05-17,East
736,75,Phone,Electronics,157926,5,2024-11-16,East
737,75,Keyboard,Accessories,7074,3,2024-03-30,East
738,75,Desk,Furniture,11250,1,2024-11-01,East
739,75,Sofa,Furniture,28869,1,2023-12-10,South
740,75,Monitor,Electronics,56007,5,2023-09-15,East
741,75,Tablet,Electronics,87718,4,2024-07-27,East
742,75,Chair,Furniture,17296,3,2024-02-18,North
743,76,Printer,Electronics,61675,4,2022-08-26,West
744,76,Sofa,Furniture,44326,2,2022-11-05,East
745,76,Mouse,Accessories,3556,2,2024-11-29,North
746,76,Keyboard,Accessories,9414,4,2021-09-26,West
747,76,Desk,Furniture,8933,1,2021-08-13,South
748,76,Printer,Electronics,42252,3,2022-07-03,North
749,76,Laptop,Electronics,56641,1,2024-06-27,West
750,76,Printer,Electronics,29437,2,2024-02-04,East
751,76,Table,Furniture,49905,3,2023-04-14,South
752,76,Keyboard,Accessories,2156,1,2024-01-03,South
753,77,Sofa,Furniture,41490,2,2024-02-17,West
754,77,Mouse,Accessories,6973,4,2024-04-08,West
755,77,Phone,Electronics,55720,2,2024-02-13,South
756,77,Table,Furniture,32904,2,2024-10-31,East
757,77,Sofa,Furniture,61063,3,2024-04-12,West
758,77,Chair,Furniture,15998,3,2024-02-15,East
759,78,Phone,Electronics,120867,4,2023-06-19,West
760,78,Chair,Furniture,5685,1,2023-12-18,North
761,78,Chair,Furniture,4747,1,2024-04-27,South
762,78,Mouse,Accessories,3940,3,2024-06-22,North
763,78,Monitor,Electronics,64453,5,2023-09-05,South
764,78,Printer,Electronics,32819,2,2023-06-13,North
765,78,Headphones,Accessories,5435,2,2024-06-24,East
766,78,Tablet,Electronics,19069,1,2024-08-27,South
767,78,Printer,Electronics,61902,4,2023-12-28,West
768,78,Tablet,Electronics,22553,1,2024-05-07,East
769,78,Headphones,Accessories,8741,3,2024-10-08,North
770,79,Printer,Electronics,75967,5,2025-03-03,South
771,79,Monitor,Electronics,52395,5,2025-03-03,West
772,79,Tablet,Electronics,89479,4,2025-03-03,South
773,79,Headphones,Accessories,12819,4,2025-03-03,West
774,79,Desk,Furniture,17276,2,2025-03-03,West
775,79,Headphones,Accessories,3504,1,2025-03-03,East
776,79,Desk,Furniture,17482,2,2025-03-03,West
777,79,Table,Furniture,40004,3,2025-03-03,North
778,80,Desk,Furniture,23299,2,2021-10-16,West
779,80,Table,Furniture,30959,2,2021-04-10,North
780,80,Tablet,Electronics,20459,1,2024-09-15,South
781,80,Desk,Furniture,36924,4,2021-11-06,South
782,80,Monitor,Electronics,34374,3,2021-12-31,West
783,80,Table,Furniture,16837,1,2024-08-12,North
784,81,Table,Furniture,68336,5,2024-06-06,South
785,81,Mouse,Accessories,2554,2,2024-01-12,West
786,81,Desk,Furniture,33430,3,2020-11-01,East
787,81,Desk,Furniture,34570,3,2021-03-07,North
788,81,Keyboard,Accessories,1761,1,2020-02-29,South
789,81,Laptop,Electronics,213581,3,2022-02-14,West
790,82,Keyboard,Accessories,9953,5,2022-03-26,East
791,82,Printer,Electronics,70874,5,2022-10-01,South
792,82,Headphones,Accessories,14379,5,2024-07-16,West
793,82,Monitor,Electronics,39311,4,2024-06-26,East
794,82,Printer,Electronics,61830,4,2022-09-19,East
795,82,Keyboard,Accessories,4188,2,2023-09-16,West
796,82,Headphones,Accessories,5675,2,2024-05-29,North
797,82,Sofa,Furniture,20599,1,2024-04-04,South
798,82,Chair,Furniture,16035,3,2022-04-16,East
799,82,Laptop,Electronics,139909,2,2023-09-03,South
800,82,Laptop,Electronics,300925,4,2023-03-13,East
801,82,Printer,Electronics,84447,5,2022-06-29,East
802,82,Tablet,Electronics,76615,4,2022-03-26,East
803,82,Tablet,Electronics,112015,5,2023-01-31,South
804,82,Mouse,Accessories,3522,2,2024-09-06,West
805,83,Headphones,Accessories,8232,3,2022-06-09,West
806,83,Phone,Electronics,109882,4,2022-12-03,South
807,83,Phone,Electronics,35772,1,2021-01-01,South
808,83,Sofa,Furniture,71777,3,2021-11-08,South
809,83,Laptop,Electronics,218083,3,2023-03-08,West
810,83,Laptop,Electronics,304919,5,2022-08-01,North
811,83,Mouse,Accessories,1673,1,2022-06-04,South
812,83,Table,Furniture,71135,5,2022-03-13,East
813,83,Laptop,Electronics,322310,4,2021-12-18,East
814,83,Mouse,Accessories,6164,5,2022-10-10,East
815,83,Headphones,Accessories,5710,2,2024-08-30,North
816,83,Laptop,Electronics,259698,4,2020-06-01,East
817,83,Monitor,Electronics,13799,1,2024-02-05,East
818,83,Mouse,Accessories,4549,3,2020-08-04,West
819,84,Headphones,Accessories,5053,2,2023-01-31,East
820,84,Table,Furniture,62979,5,2022-11-05,West
821,84,Phone,Electronics,30793,1,2024-05-01,North
822,84,Desk,Furniture,34058,3,2024-06-14,West
823,84,Table,Furniture,45650,3,2023-01-10,West
824,84,Laptop,Electronics,329387,4,2022-10-06,South
825,84,Laptop,Electronics,191500,3,2022-11-29,West
826,84,Headphones,Accessories,9986,4,2024-10-23,North
827,84,Phone,Electronics,53301,2,2022-08-20,South
828,85,Headphones,Accessories,6431,2,2022-03-16,North
829,85,Laptop,Electronics,60649,1,2023-07-08,South
830,85,Phone,Electronics,123849,4,2024-02-10,East
831,85,Laptop,Electronics,189198,3,2022-03-08,North
832,85,Mouse,Accessories,5202,4,2024-05-22,South
833,85,Desk,Furniture,53552,5,2024-04-17,South
834,85,Keyboard,Accessories,4279,2,2022-12-13,West
835,85,Headphones,Accessories,3303,1,2022-05-13,East
836,85,Printer,Electronics,52382,4,2020-07-24,South
837,85,Laptop,Electronics,177791,3,2023-05-22,East
838,86,Table,Furniture,64819,4,2022-07-10,South
839,86,Desk,Furniture,47333,4,2023-07-17,North
840,86,Table,Furniture,47064,3,2020-07-15,East
841,86,Headphones,Accessories,14710,5,2018-12-28,South
842,86,Printer,Electronics,25228,2,2022-08-11,North
843,86,Chair,Furniture,20999,4,2019-04-28,West
844,86,Phone,Electronics,99554,4,2024-05-26,East
845,86,Phone,Electronics,77782,3,2021-06-25,North
846,86,Mouse,Accessories,4524,3,2020-12-10,North
847,86,Chair,Furniture,9903,2,2019-06-24,North
848,86,Sofa,Furniture,104305,5,2023-05-07,North
849,87,Printer,Electronics,14801,1,2024-11-14,South
850,87,Mouse,Accessories,6751,5,2024-10-19,South
851,87,Phone,Electronics,129029,4,2024-11-10,South
852,87,Mouse,Accessories,1478,1,2024-12-07,North
853,87,Headphones,Accessories,10593,4,2024-10-29,West
854,87,Tablet,Electronics,116466,5,2024-12-24,West
855,87,Sofa,Furniture,148885,5,2024-12-10,West
856,87,Chair,Furniture,25482,5,2024-10-30,South
857,87,Printer,Electronics,30501,2,2024-11-27,East
858,87,Keyboard,Accessories,1643,1,2024-12-12,East
859,87,Keyboard,Accessories,9118,5,2024-11-02,East
860,87,Printer,Electronics,63445,4,2024-11-25,North
861,87,Phone,Electronics,102591,4,2024-12-03,West
862,88,Mouse,Accessories,1300,1,2021-03-07,West
863,88,Sofa,Furniture,84344,3,2021-11-29,East
864,88,Mouse,Accessories,6887,4,2021-05-15,South
865,88,Sofa,Furniture,85761,4,2024-10-12,North
866,88,Monitor,Electronics,66024,5,2022-10-19,West
867,88,Sofa,Furniture,148389,5,2024-05-06,South
868,88,Desk,Furniture,30617,3,2021-06-08,South
869,88,Sofa,Furniture,112444,4,2024-03-22,North
870,88,Table,Furniture,61068,4,2021-03-15,East
871,88,Monitor,Electronics,47058,4,2021-06-11,North
872,88,Chair,Furniture,22883,4,2024-07-30,East
873,88,Sofa,Furniture,21053,1,2023-10-23,South
874,88,Mouse,Accessories,1384,1,2021-04-24,East
875,89,Monitor,Electronics,59652,5,2023-09-10,South
876,89,Sofa,Furniture,28001,1,2023-04-21,West
877,89,Sofa,Furniture,137411,5,2024-05-28,South
878,89,Table,Furniture,61007,4,2021-01-17,South
879,89,Phone,Electronics,57879,2,2022-06-05,West
880,90,Printer,Electronics,35479,2,2023-03-22,West
881,90,Headphones,Accessories,14341,4,2023-09-10,South
882,90,Laptop,Electronics,351512,5,2024-02-12,East
883,90,Desk,Furniture,17329,2,2024-09-20,East
884,90,Chair,Furniture,29799,5,2024-03-30,West
885,90,Keyboard,Accessories,2050,1,2024-02-03,West
886,90,Laptop,Electronics,153121,2,2023-10-04,South
887,90,Sofa,Furniture,23949,1,2024-03-25,South
888,91,Headphones,Accessories,11860,4,2022-05-29,East
889,91,Table,Furniture,32326,2,2024-09-19,North
890,91,Printer,Electronics,48471,3,2022-05-10,West
891,91,Mouse,Accessories,7449,5,2024-10-26,West
892,91,Monitor,Electronics,12016,1,2024-09-19,East
893,92,Sofa,Furniture,60295,3,2023-11-19,South
894,92,Chair,Furniture,12482,3,2023-04-25,East
895,92,Monitor,Electronics,70383,5,2024-03-14,East
896,92,Tablet,Electronics,56605,3,2022-09-21,North
897,92,Keyboard,Accessories,6609,3,2023-12-21,North
898,92,Keyboard,Accessories,8637,4,2023-01-26,East
899,92,Laptop,Electronics,300430,4,2023-06-04,East
900,92,Desk,Furniture,23919,2,2022-12-10,West
901,92,Chair,Furniture,12360,3,2023-01-19,South
902,92,Phone,Electronics,129911,5,2024-05-21,East
903,92,Chair,Furniture,17070,4,2023-11-10,South
904,92,Keyboard,Accessories,6420,3,2024-09-18,North
905,92,Sofa,Furniture,127205,5,2023-09-10,North
906,92,Printer,Electronics,48572,3,2023-12-13,West
907,92,Laptop,Electronics,149412,2,2024-11-08,West
908,93,Desk,Furniture,50661,5,2024-12-31,East
909,93,Tablet,Electronics,90819,4,2024-12-31,West
910,93,Printer,Electronics,14592,1,2024-12-31,South
911,93,Monitor,Electronics,38498,3,2024-12-31,North
